ID	adj.P.Val
218557_at	0.29011
213040_s_at	0.29011
214226_at	0.29011
230697_at	0.29011
216455_at	0.29011
226264_at	0.29011
232172_at	0.29011
228129_at	0.29011
244687_at	0.29011
223089_at	0.29011
202129_s_at	0.29011
221919_at	0.29011
214526_x_at	0.29011
244032_at	0.29011
224910_at	0.29011
218335_x_at	0.29011
1559067_a_at	0.29011
211373_s_at	0.29011
228145_s_at	0.29011
229943_at	0.29011
239927_at	0.29011
237094_at	0.29011
230209_at	0.29011
211566_x_at	0.29011
222058_at	0.29011
227177_at	0.29011
237310_at	0.29011
1557155_a_at	0.29011
244306_at	0.29011
218367_x_at	0.29011
209200_at	0.29011
226702_at	0.29011
223341_s_at	0.29011
229033_s_at	0.29011
226271_at	0.29011
232417_x_at	0.29011
1559826_a_at	0.29011
218407_x_at	0.29011
217223_s_at	0.29011
205277_at	0.29011
230896_at	0.29011
219322_s_at	0.29011
228554_at	0.29011
201055_s_at	0.29011
1561112_at	0.29011
212055_at	0.29011
206181_at	0.29011
203440_at	0.29011
218922_s_at	0.29011
1568597_at	0.29011
206584_at	0.29011
1566935_at	0.29011
207784_at	0.29011
220061_at	0.29011
243834_at	0.29011
1556809_a_at	0.29011
213899_at	0.29011
235478_at	0.29011
240843_at	0.29011
236344_at	0.29011
226269_at	0.29011
1559007_s_at	0.29011
221550_at	0.29011
238248_at	0.29011
217822_at	0.29011
218848_at	0.29011
242141_at	0.29041
212609_s_at	0.29041
228716_at	0.29041
239995_at	0.29041
1555262_a_at	0.29041
211554_s_at	0.29041
209007_s_at	0.29041
203261_at	0.29041
238343_x_at	0.29041
1554080_at	0.29041
224156_x_at	0.29041
220933_s_at	0.29041
239354_at	0.29041
33736_at	0.29041
232296_s_at	0.29041
225505_s_at	0.29041
205825_at	0.29041
202441_at	0.29041
220010_at	0.29041
242317_at	0.29041
202904_s_at	0.29041
208840_s_at	0.29041
1558400_x_at	0.29041
209372_x_at	0.29048
220525_s_at	0.29057
1565717_s_at	0.29057
227808_at	0.29057
244271_at	0.29057
212980_at	0.29057
243267_x_at	0.29057
235155_at	0.29057
212461_at	0.2909
222494_at	0.29103
205020_s_at	0.29103
204537_s_at	0.29109
242436_at	0.29119
222826_at	0.29119
204079_at	0.29119
1559292_s_at	0.29119
240811_at	0.29119
212616_at	0.29141
212655_at	0.29196
231551_at	0.29249
221552_at	0.29259
223302_s_at	0.29267
227148_at	0.29286
232011_s_at	0.29286
214479_at	0.29338
226263_at	0.29338
223765_s_at	0.29343
203162_s_at	0.29376
1563963_at	0.29376
208658_at	0.29376
235535_x_at	0.29376
208413_at	0.29376
1555929_s_at	0.29376
211063_s_at	0.29376
229678_at	0.29376
201873_s_at	0.29419
213726_x_at	0.29446
203362_s_at	0.29446
220711_at	0.29446
205406_s_at	0.29446
223349_s_at	0.29446
224591_at	0.29446
215857_at	0.29446
226100_at	0.29451
234220_at	0.29456
56829_at	0.29456
210683_at	0.29456
221036_s_at	0.29462
236338_at	0.29468
1557105_a_at	0.29468
204790_at	0.29468
225012_at	0.29468
239614_x_at	0.29468
238188_at	0.29468
219858_s_at	0.29468
214130_s_at	0.29468
203498_at	0.29468
216863_s_at	0.29468
233214_at	0.29468
206976_s_at	0.29468
213587_s_at	0.29468
207546_at	0.29468
1569944_at	0.29468
235587_at	0.29468
217333_at	0.29468
212477_at	0.29468
1563360_at	0.29468
228670_at	0.29468
226610_at	0.29468
1555853_at	0.29468
1557133_at	0.29468
206981_at	0.29468
1559965_at	0.29468
202406_s_at	0.29468
217709_at	0.29468
214156_at	0.29468
225949_at	0.29473
235238_at	0.29546
205972_at	0.2958
224215_s_at	0.2958
230184_at	0.29602
238480_at	0.2961
213689_x_at	0.29636
224774_s_at	0.29682
229840_at	0.29682
204416_x_at	0.29682
237675_at	0.29682
213977_s_at	0.29682
1570398_at	0.29682
235573_at	0.29682
202176_at	0.29682
1553528_a_at	0.29682
200791_s_at	0.29694
242234_at	0.29696
203758_at	0.29696
223366_at	0.29715
1552370_at	0.29717
227614_at	0.29717
227507_at	0.29717
228961_at	0.29717
228737_at	0.29717
36553_at	0.29717
205116_at	0.29717
225677_at	0.29717
213050_at	0.29717
227990_at	0.29717
228962_at	0.29717
204141_at	0.29717
236298_at	0.29717
212720_at	0.29717
1559050_at	0.29717
226219_at	0.29717
209806_at	0.29717
212534_at	0.29717
210588_x_at	0.29717
219043_s_at	0.29717
235356_at	0.29717
206990_at	0.29717
1569609_at	0.29717
223179_at	0.29717
226200_at	0.29717
219051_x_at	0.29717
45288_at	0.29717
235488_at	0.29717
219059_s_at	0.29717
235350_at	0.29717
230398_at	0.29717
208097_s_at	0.29717
227112_at	0.29717
218905_at	0.29745
1570087_at	0.29745
210699_at	0.29748
212680_x_at	0.29748
212359_s_at	0.29748
229442_at	0.29748
208512_s_at	0.29753
222777_s_at	0.29762
200959_at	0.29762
203438_at	0.29762
229970_at	0.29762
218297_at	0.29762
224558_s_at	0.29762
1556090_at	0.29762
35626_at	0.29762
206113_s_at	0.29762
230313_at	0.29762
1559696_at	0.29762
220688_s_at	0.29762
225904_at	0.29762
227979_at	0.29762
216156_at	0.29762
234767_at	0.29762
211609_x_at	0.29762
202785_at	0.29762
227022_at	0.29762
209694_at	0.29768
1562970_at	0.29768
206132_at	0.29768
214093_s_at	0.29768
1556352_at	0.29768
230754_at	0.29768
1559467_at	0.29768
224402_s_at	0.29768
239150_at	0.29787
1558623_at	0.29787
AFFX-r2-Ec-bioC-5_at	0.29787
1556920_s_at	0.29787
235850_at	0.29787
1568791_s_at	0.2987
1561887_at	0.2987
233108_at	0.2987
235794_at	0.2987
223234_at	0.2987
209120_at	0.2987
206466_at	0.2987
207066_at	0.2987
212642_s_at	0.2987
218041_x_at	0.2987
233719_s_at	0.2987
225946_at	0.2987
227671_at	0.2987
233872_x_at	0.29885
1560081_at	0.2989
205285_s_at	0.2989
210135_s_at	0.29906
1566853_at	0.29906
1566653_at	0.29906
204538_x_at	0.29906
231323_at	0.29931
218081_at	0.29944
1561770_at	0.29944
226685_at	0.2995
225285_at	0.2995
1561546_at	0.2995
205449_at	0.29954
237332_at	0.29978
242369_x_at	0.3004
237115_at	0.3004
220399_at	0.3004
206923_at	0.3004
232443_at	0.3004
232962_x_at	0.3004
1565752_at	0.3004
1557813_at	0.3004
221671_x_at	0.3004
233882_s_at	0.3004
227875_at	0.3004
37424_at	0.3004
208008_at	0.3004
212945_s_at	0.3004
209529_at	0.3004
1568646_x_at	0.3004
1560652_at	0.3004
232609_at	0.3004
227254_at	0.3004
207160_at	0.3004
214874_at	0.3004
232753_at	0.3004
226782_at	0.3004
228709_at	0.30054
244319_at	0.30066
233429_at	0.30066
203678_at	0.30066
235529_x_at	0.30066
1557540_at	0.30093
231123_at	0.30093
211338_at	0.30093
206930_at	0.30093
227309_at	0.30093
1557154_at	0.30093
203778_at	0.30093
215674_at	0.30093
220321_s_at	0.30093
234465_at	0.30093
224925_at	0.30116
1561704_at	0.30152
228416_at	0.30152
218394_at	0.30152
235857_at	0.30162
236468_at	0.30162
234271_at	0.30162
212583_at	0.30162
243707_at	0.3017
1568574_x_at	0.3017
214131_at	0.30174
229338_at	0.3023
238889_at	0.3023
234582_at	0.3023
209086_x_at	0.30248
239678_at	0.30248
240496_at	0.30259
214347_s_at	0.30259
209037_s_at	0.30259
207141_s_at	0.30259
235182_at	0.30259
235810_at	0.30259
220471_s_at	0.30259
225444_at	0.30259
1553486_a_at	0.30259
233059_at	0.30259
214091_s_at	0.30259
227943_at	0.30259
244544_at	0.30259
206015_s_at	0.30259
220837_at	0.30259
208632_at	0.30272
227911_at	0.30311
223315_at	0.30317
212177_at	0.30317
234904_x_at	0.30355
1554986_a_at	0.30355
205747_at	0.30355
1552800_at	0.30355
226547_at	0.30355
202661_at	0.30355
208718_at	0.30355
218118_s_at	0.30355
207195_at	0.30355
210580_x_at	0.30355
202352_s_at	0.30387
220159_at	0.30449
241262_at	0.30449
226874_at	0.30449
1557876_at	0.30449
227959_at	0.30449
202466_at	0.30449
1556625_a_at	0.30449
1562876_s_at	0.30461
219083_at	0.30469
229085_at	0.30478
231053_at	0.30478
37796_at	0.30498
216963_s_at	0.30498
206980_s_at	0.30498
1552691_at	0.30586
201748_s_at	0.30586
1564469_at	0.30586
57532_at	0.30586
227326_at	0.30586
230192_at	0.30587
218547_at	0.30587
242027_at	0.30587
225073_at	0.30587
204728_s_at	0.30587
218396_at	0.30587
215161_at	0.30587
243724_at	0.30587
47083_at	0.30587
227476_at	0.30587
213378_s_at	0.30594
1566664_at	0.30594
205532_s_at	0.30594
243369_at	0.30594
235159_at	0.30594
236705_at	0.30594
242545_at	0.30594
235205_at	0.30594
201783_s_at	0.30594
212773_s_at	0.30594
204653_at	0.30594
242474_s_at	0.30594
242294_at	0.30594
215688_at	0.30594
221844_x_at	0.30594
212626_x_at	0.30594
221640_s_at	0.30594
211098_x_at	0.30594
211546_x_at	0.30594
234655_at	0.30594
1568763_s_at	0.30594
205491_s_at	0.30612
214328_s_at	0.30612
238948_at	0.30612
1560599_a_at	0.30613
241946_at	0.30637
1566964_at	0.30639
225427_s_at	0.30639
236199_at	0.30639
239243_at	0.30639
209830_s_at	0.30671
1559876_at	0.30684
1555306_a_at	0.30684
1554213_at	0.30684
232249_at	0.30694
242904_x_at	0.30699
202749_at	0.30699
203528_at	0.30726
1555761_x_at	0.30771
212402_at	0.30771
227306_at	0.30771
200720_s_at	0.30771
218183_at	0.30771
210401_at	0.30771
235750_at	0.30771
228780_at	0.30771
211891_s_at	0.30776
230385_at	0.30776
214954_at	0.30776
208531_at	0.30787
204060_s_at	0.30787
217606_at	0.30787
242293_at	0.30787
239466_at	0.30787
204491_at	0.30787
228635_at	0.30787
215117_at	0.30821
218683_at	0.30821
244126_at	0.3087
238525_at	0.3087
230180_at	0.3087
235165_at	0.3087
205474_at	0.3087
213362_at	0.3087
230400_s_at	0.3087
218771_at	0.3087
227095_at	0.3087
225223_at	0.3087
205192_at	0.3087
219477_s_at	0.3087
1558965_at	0.3087
223582_at	0.3087
235349_at	0.3087
238395_at	0.3087
229094_at	0.3087
227151_at	0.3087
243139_at	0.3087
210439_at	0.30897
1562878_at	0.30926
1554385_a_at	0.30964
207570_at	0.30968
201503_at	0.30968
238691_at	0.30968
1560769_at	0.30968
236859_at	0.30968
216306_x_at	0.30968
227398_s_at	0.30968
237305_at	0.30968
218663_at	0.30968
228523_at	0.30968
202738_s_at	0.30968
223100_s_at	0.30968
221546_at	0.30968
225325_at	0.30968
239575_at	0.30968
219164_s_at	0.30968
1557132_at	0.30968
237710_at	0.30968
208990_s_at	0.30968
216551_x_at	0.30968
1554400_at	0.30968
238829_at	0.30968
219282_s_at	0.30968
1553118_at	0.30968
234969_s_at	0.30968
242323_at	0.30968
227176_at	0.30968
241026_at	0.30968
222855_s_at	0.30968
214999_s_at	0.30975
207522_s_at	0.30975
200799_at	0.30975
1558605_at	0.30975
223336_s_at	0.30975
239013_at	0.30975
1566249_at	0.30982
231143_at	0.30982
227550_at	0.30985
216843_x_at	0.31008
207010_at	0.31012
209427_at	0.31012
211547_s_at	0.31012
1558487_a_at	0.31012
211284_s_at	0.31012
236853_at	0.31012
232793_at	0.31012
239632_at	0.31012
228144_at	0.31012
243104_at	0.31012
228627_at	0.31012
209036_s_at	0.31012
212342_at	0.31012
218709_s_at	0.31012
213254_at	0.31012
232213_at	0.31012
229359_at	0.31012
1554460_at	0.31012
235681_at	0.31012
215984_s_at	0.31012
227334_at	0.31012
1560935_s_at	0.31012
225883_at	0.31029
210233_at	0.3111
226310_at	0.3111
216108_at	0.3111
235422_at	0.3111
240880_at	0.3111
208454_s_at	0.3111
1554113_a_at	0.3111
233690_at	0.3111
237409_at	0.31222
226517_at	0.31234
220826_at	0.31248
1567704_at	0.31248
1557301_a_at	0.31248
215603_x_at	0.31248
226636_at	0.31248
235729_at	0.31248
211340_s_at	0.31248
222372_at	0.31248
205451_at	0.31248
235330_at	0.31248
236333_at	0.31248
205000_at	0.31248
240596_at	0.31248
232779_at	0.31248
244158_at	0.31248
226327_at	0.31248
1563222_at	0.3127
228101_at	0.3127
211168_s_at	0.3127
239428_at	0.3127
233890_at	0.3127
209674_at	0.3127
233656_s_at	0.3127
242033_at	0.3127
227980_at	0.3127
214096_s_at	0.3127
232054_at	0.3127
1559509_at	0.3127
204701_s_at	0.3127
218331_s_at	0.3127
227861_at	0.3127
241504_at	0.3127
236428_at	0.3127
227518_at	0.3127
202256_at	0.3127
232306_at	0.3127
243450_at	0.3127
230573_at	0.3127
215843_s_at	0.3127
235998_at	0.3127
1558414_at	0.3127
244490_at	0.3127
220924_s_at	0.3127
225484_at	0.3127
208875_s_at	0.3127
1569933_at	0.3127
227726_at	0.3127
225136_at	0.3127
210070_s_at	0.3127
242389_at	0.3127
231103_at	0.3127
201987_at	0.3127
209668_x_at	0.31303
1558418_at	0.31304
206091_at	0.31304
219012_s_at	0.31304
217370_x_at	0.31307
227111_at	0.31332
1553338_at	0.3134
205123_s_at	0.3134
1563706_at	0.31366
1552695_a_at	0.31366
227668_at	0.31366
238890_at	0.31366
205634_x_at	0.31366
1561146_at	0.31366
230543_at	0.31366
1559902_at	0.31366
211050_x_at	0.31366
231860_at	0.31366
210555_s_at	0.31366
218119_at	0.31366
203032_s_at	0.31366
1563142_at	0.31366
240229_at	0.31366
206311_s_at	0.31366
203426_s_at	0.31366
229042_s_at	0.31375
205744_at	0.31375
229857_s_at	0.31375
215651_at	0.31375
235697_at	0.31375
203682_s_at	0.31375
225174_at	0.31375
218352_at	0.31375
1553990_at	0.31375
201607_at	0.31375
207873_x_at	0.31375
242571_at	0.31375
200747_s_at	0.31375
222661_at	0.31375
1559591_s_at	0.31375
200627_at	0.31404
229630_s_at	0.31408
214064_at	0.3142
238107_at	0.31436
222617_s_at	0.31492
209403_at	0.31492
233406_at	0.31492
244394_at	0.31492
238314_x_at	0.31492
213415_at	0.31492
225866_at	0.31492
217954_s_at	0.31492
204619_s_at	0.31492
241500_at	0.31492
217024_x_at	0.31492
1563680_at	0.31492
217110_s_at	0.31492
201545_s_at	0.31492
242983_at	0.31492
200831_s_at	0.31492
239593_at	0.31492
208977_x_at	0.31492
203432_at	0.3151
53991_at	0.31578
1554145_a_at	0.31578
1556078_at	0.31578
226431_at	0.31578
225958_at	0.31578
200028_s_at	0.31578
205937_at	0.31578
217028_at	0.31578
223476_s_at	0.31578
218093_s_at	0.31578
226520_at	0.31578
1558391_s_at	0.31578
222472_at	0.31578
1554212_s_at	0.31578
207673_at	0.31578
1554878_a_at	0.31578
233100_at	0.31578
233020_at	0.31578
226909_at	0.31578
229347_at	0.31578
239504_at	0.31578
235217_at	0.31578
222761_at	0.31578
216706_x_at	0.31578
217047_s_at	0.31578
212690_at	0.31578
211366_x_at	0.31578
207087_x_at	0.31578
237083_at	0.31578
222438_at	0.31578
1570078_a_at	0.31578
1560171_at	0.31578
200786_at	0.31578
208445_s_at	0.31578
212944_at	0.31578
1569652_at	0.31578
237341_at	0.31578
234692_at	0.31583
220871_at	0.31658
216150_at	0.31658
216653_at	0.31658
239778_x_at	0.31658
220592_at	0.31658
232953_at	0.31658
209586_s_at	0.31658
234209_at	0.31658
226198_at	0.31658
219041_s_at	0.31658
201816_s_at	0.31658
1487_at	0.31725
235158_at	0.3174
211289_x_at	0.31841
214565_s_at	0.31841
227164_at	0.3186
203822_s_at	0.3186
226821_at	0.3186
203718_at	0.3186
243143_at	0.3186
239538_at	0.3186
1555789_s_at	0.3186
1566726_at	0.3186
227357_at	0.3186
200676_s_at	0.3186
1559739_at	0.3186
242922_at	0.3186
227322_s_at	0.3186
220044_x_at	0.3186
231229_at	0.3186
202146_at	0.3186
218674_at	0.3186
233305_at	0.3186
212965_at	0.3186
203501_at	0.3186
209448_at	0.3186
236294_at	0.3186
229384_at	0.3186
1554519_at	0.3186
224781_s_at	0.3186
220617_s_at	0.3186
211969_at	0.3186
226394_at	0.3186
209754_s_at	0.3186
223481_s_at	0.3186
209148_at	0.3186
205613_at	0.3186
224717_s_at	0.3186
213888_s_at	0.3186
243933_at	0.3186
235108_at	0.3186
241975_at	0.3186
229504_at	0.31864
220221_at	0.31864
223216_x_at	0.31886
1556696_s_at	0.3192
228545_at	0.3192
1564683_at	0.3192
212212_s_at	0.3192
200913_at	0.3192
242262_x_at	0.3192
223956_at	0.31942
217734_s_at	0.31942
208872_s_at	0.31942
202751_at	0.31942
226726_at	0.31949
235122_at	0.31949
210732_s_at	0.31949
213271_s_at	0.31949
36499_at	0.31973
240181_at	0.31973
234176_at	0.32064
232180_at	0.32064
1557437_a_at	0.32075
1556209_at	0.32075
241536_at	0.3208
211544_s_at	0.3208
221929_at	0.32094
1560973_a_at	0.32095
242061_at	0.32095
214799_at	0.32102
243122_at	0.32103
223240_at	0.32103
201770_at	0.32103
202777_at	0.32118
1554769_at	0.32118
242568_s_at	0.32118
230831_at	0.32118
231742_at	0.32118
217955_at	0.32131
236385_at	0.32131
208817_at	0.32131
1569988_at	0.32131
238131_at	0.32131
220569_at	0.32131
1557248_at	0.32131
212751_at	0.32131
202163_s_at	0.32131
239126_at	0.32131
201348_at	0.32131
228240_at	0.32131
210174_at	0.32131
231608_at	0.32131
224869_s_at	0.32131
235648_at	0.32131
224247_s_at	0.32131
232739_at	0.32131
226934_at	0.32131
226312_at	0.32131
218385_at	0.32131
207090_x_at	0.32156
224739_at	0.32156
223455_at	0.32164
1552770_s_at	0.32164
1556803_at	0.32165
243688_at	0.32189
237049_at	0.32216
218791_s_at	0.32249
241737_x_at	0.32249
233545_at	0.32249
222799_at	0.32249
234058_at	0.32249
237203_at	0.32322
234310_s_at	0.32322
231312_at	0.32325
228060_at	0.32325
225314_at	0.32325
1559756_at	0.32328
211205_x_at	0.32362
1557240_a_at	0.32391
216234_s_at	0.32391
1556713_at	0.32459
1557262_at	0.32459
1553630_at	0.32459
221303_at	0.32466
216554_s_at	0.32466
214975_s_at	0.32466
241837_at	0.32466
1563641_a_at	0.32468
229470_at	0.32489
227650_at	0.32489
238697_at	0.32489
229870_at	0.32489
226323_at	0.32489
228630_at	0.32489
234592_at	0.32535
243999_at	0.32565
225396_at	0.32565
1568876_a_at	0.32565
240574_at	0.32565
1552496_a_at	0.32565
244383_at	0.32565
1559954_s_at	0.32565
206457_s_at	0.32565
238552_at	0.32565
234609_at	0.32565
244772_at	0.32565
1552834_at	0.32565
212188_at	0.32565
226459_at	0.32565
202902_s_at	0.32565
222206_s_at	0.32565
233663_s_at	0.32565
233718_at	0.32565
202826_at	0.32584
228802_at	0.32584
1566030_at	0.32584
1558971_at	0.32584
222776_at	0.32584
229175_at	0.32592
224955_at	0.32592
212820_at	0.32592
220368_s_at	0.32592
238773_at	0.32592
238042_at	0.32592
235883_at	0.32592
202154_x_at	0.32592
200753_x_at	0.32592
239710_at	0.32592
218637_at	0.32592
221531_at	0.32592
218577_at	0.32592
243691_at	0.32592
224645_at	0.32592
227210_at	0.32592
243487_at	0.32592
233005_at	0.32592
209712_at	0.32592
1556059_s_at	0.32592
213660_s_at	0.32592
1554488_at	0.32592
204886_at	0.32592
200726_at	0.32592
242413_at	0.32592
238382_x_at	0.32592
218473_s_at	0.32592
1561143_at	0.32592
235482_at	0.32592
1555407_s_at	0.32621
1565830_at	0.32621
221533_at	0.32633
235705_at	0.32639
223162_s_at	0.32669
243605_at	0.32669
205283_at	0.32669
209002_s_at	0.32669
204841_s_at	0.32669
201323_at	0.32669
1557289_s_at	0.32669
208756_at	0.32671
226958_s_at	0.32694
1560705_at	0.32707
216179_x_at	0.32707
241942_at	0.32707
203134_at	0.32707
241484_x_at	0.32707
215918_s_at	0.32707
212151_at	0.32707
203856_at	0.32707
1562045_at	0.3272
217821_s_at	0.32747
233857_s_at	0.32751
242053_at	0.32751
223107_s_at	0.32751
209405_s_at	0.32754
222772_at	0.32775
235031_at	0.32775
208353_x_at	0.32775
211162_x_at	0.32787
229795_at	0.32809
217622_at	0.32809
1560582_a_at	0.32809
227967_at	0.32809
214110_s_at	0.32823
230266_at	0.32823
227796_at	0.32905
231886_at	0.32909
213946_s_at	0.32909
215122_at	0.32909
217986_s_at	0.32926
219688_at	0.32926
225913_at	0.32926
219863_at	0.32926
228392_at	0.32926
202419_at	0.32926
216248_s_at	0.32929
65635_at	0.32929
230090_at	0.32929
216559_x_at	0.32929
214395_x_at	0.32933
204307_at	0.32933
1563187_at	0.32933
228574_at	0.32933
205389_s_at	0.32933
241413_at	0.32933
223657_at	0.32939
203263_s_at	0.32939
204424_s_at	0.32939
204814_at	0.32939
227158_at	0.32939
235169_at	0.32939
240666_at	0.32939
201865_x_at	0.32939
226923_at	0.32939
234483_at	0.32939
217128_s_at	0.32939
1552542_s_at	0.32939
222957_at	0.32939
1564684_at	0.32939
208973_at	0.32939
240675_at	0.32939
1554266_at	0.32939
41037_at	0.32943
219261_at	0.32949
214870_x_at	0.32949
212301_at	0.32981
232643_at	0.33009
202860_at	0.33009
203753_at	0.33009
212158_at	0.33035
229879_at	0.33062
212369_at	0.33062
239863_at	0.33062
1552803_a_at	0.33062
1566673_at	0.33078
208717_at	0.33078
205795_at	0.33078
227121_at	0.33078
222566_at	0.33078
224567_x_at	0.33078
204796_at	0.33078
218713_at	0.33078
203368_at	0.33078
231960_at	0.33078
203206_at	0.33078
209114_at	0.33078
226352_at	0.33078
204185_x_at	0.33078
1553145_at	0.33078
237207_at	0.33078
229467_at	0.33078
204057_at	0.33078
206363_at	0.33078
233765_at	0.33078
215718_s_at	0.33084
237723_at	0.33084
225932_s_at	0.33152
209853_s_at	0.3317
209105_at	0.3317
240638_at	0.33171
229130_at	0.33186
222677_x_at	0.3322
213214_x_at	0.33293
237694_at	0.33293
210123_s_at	0.33293
214178_s_at	0.33293
238498_at	0.33293
221900_at	0.33293
218111_s_at	0.33293
1558804_at	0.33293
1562997_a_at	0.33293
209184_s_at	0.33293
229053_at	0.33299
209819_at	0.33322
227411_at	0.33354
238520_at	0.33354
209592_s_at	0.33354
220306_at	0.33354
224202_at	0.33354
228204_at	0.33354
211970_x_at	0.33354
1569996_at	0.33368
AFFX-HSAC07/X00351_5_at	0.33368
229431_at	0.33368
209633_at	0.33382
204723_at	0.33409
213289_at	0.33432
221532_s_at	0.33453
1565976_at	0.33486
204110_at	0.33486
203349_s_at	0.33486
224780_at	0.33486
220901_at	0.33486
200601_at	0.33486
214748_at	0.33486
201750_s_at	0.33486
228758_at	0.33486
233969_at	0.33486
223180_s_at	0.33511
232436_at	0.33515
226039_at	0.33525
232516_x_at	0.33525
229208_at	0.33525
224173_s_at	0.33525
1569958_at	0.33525
1556389_at	0.33525
203968_s_at	0.33525
212968_at	0.33525
210403_s_at	0.33525
206527_at	0.33525
201383_s_at	0.33525
214583_at	0.33525
1555758_a_at	0.33525
204223_at	0.33525
221759_at	0.33525
222122_s_at	0.33525
209201_x_at	0.33525
244024_at	0.33525
202321_at	0.33525
201703_s_at	0.33525
1557353_at	0.33525
216495_x_at	0.33525
230009_at	0.33525
224787_s_at	0.33525
213118_at	0.33525
210166_at	0.33525
236498_s_at	0.33525
233602_at	0.33525
1553992_s_at	0.33525
219206_x_at	0.33525
1555400_at	0.33525
204662_at	0.33525
204192_at	0.33525
237539_at	0.33525
204625_s_at	0.33525
222849_s_at	0.33528
215714_s_at	0.33544
224346_at	0.33544
239716_at	0.33586
212723_at	0.336
219520_s_at	0.33605
238816_at	0.33632
232718_at	0.33656
213388_at	0.33656
226074_at	0.33656
226586_at	0.33656
1565703_at	0.33661
1558170_at	0.33661
216151_at	0.33661
225114_at	0.33661
201796_s_at	0.33661
219132_at	0.33661
217965_s_at	0.33661
209256_s_at	0.33661
217487_x_at	0.33661
223654_s_at	0.33661
1561468_at	0.33661
226674_at	0.33661
236609_at	0.33661
205132_at	0.33724
239577_at	0.33776
1557383_a_at	0.33776
226807_at	0.33776
1565774_at	0.33776
205680_at	0.33776
236026_at	0.33776
243100_at	0.33776
224668_at	0.33776
210947_s_at	0.33776
241772_at	0.33776
229831_at	0.33776
226350_at	0.33776
229799_s_at	0.33776
1552391_at	0.33776
209193_at	0.33776
223672_at	0.33776
226148_at	0.33776
1554770_x_at	0.33776
208022_s_at	0.33776
228299_at	0.33794
209817_at	0.33794
